TimeStamp	XROriginPos	XROriginRot	XRHeadPos	XRHeadRot	HandLPos	HandLRot	HandRPos	HandRRot	CollisionCount	FrameCount	ReportedEventsCount	
638134327077177046	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14026, 2.63277, -1.09263)	(0.05712, 0.42931, -0.04961, -0.89998)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1327	0	
638134327077397034	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14043, 2.63277, -1.09265)	(0.05712, 0.42923, -0.04960, -0.90002)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1329	0	
638134327077627602	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14014, 2.63302, -1.09252)	(0.05721, 0.42910, -0.04964, -0.90007)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1331	0	
638134327077847602	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14025, 2.63300, -1.09252)	(0.05714, 0.42912, -0.04949, -0.90008)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1333	0	
638134327077957598	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14030, 2.63297, -1.09255)	(0.05708, 0.42914, -0.04948, -0.90007)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1334	0	
638134327078177589	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14039, 2.63294, -1.09258)	(0.05701, 0.42922, -0.04955, -0.90004)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1336	0	
638134327078537610	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14047, 2.63296, -1.09262)	(0.05690, 0.42930, -0.04954, -0.90001)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1338	0	
638134327078587617	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.14050, 2.63294, -1.09264)	(0.05700, 0.42925, -0.04954, -0.90002)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1339	0	
638134327078847587	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13721, 2.63325, -1.09254)	(0.05674, 0.42784, -0.05010, -0.90068)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1342	0	
638134327078957667	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13827, 2.63301, -1.09305)	(0.05712, 0.42770, -0.04990, -0.90073)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1343	0	
638134327079177774	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13825, 2.63298, -1.09312)	(0.05716, 0.42754, -0.04988, -0.90081)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1345	0	
638134327079397764	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13840, 2.63296, -1.09305)	(0.05709, 0.42759, -0.04977, -0.90080)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1347	0	
638134327079627766	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13871, 2.63292, -1.09315)	(0.05709, 0.42759, -0.04962, -0.90080)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1349	0	
638134327079847771	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13886, 2.63300, -1.09323)	(0.05715, 0.42752, -0.04966, -0.90083)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1351	0	
638134327080083056	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13898, 2.63297, -1.09318)	(0.05719, 0.42757, -0.04968, -0.90080)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1352	0	
638134327080183055	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13921, 2.63301, -1.09312)	(0.05730, 0.42769, -0.04965, -0.90074)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1354	0	
638134327080403064	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13943, 2.63309, -1.09307)	(0.05734, 0.42749, -0.04962, -0.90083)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1356	0	
638134327080623041	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13951, 2.63308, -1.09304)	(0.05717, 0.42751, -0.04955, -0.90084)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1358	0	
638134327080843051	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13952, 2.63317, -1.09297)	(0.05704, 0.42754, -0.04951, -0.90083)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1360	0	
638134327080958214	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13947, 2.63314, -1.09298)	(0.05724, 0.42759, -0.04943, -0.90080)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1361	0	
638134327081178217	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13948, 2.63317, -1.09300)	(0.05747, 0.42772, -0.04948, -0.90073)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1363	0	
638134327081408225	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13955, 2.63318, -1.09295)	(0.05748, 0.42777, -0.04938, -0.90071)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1365	0	
638134327081638314	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13961, 2.63319, -1.09296)	(0.05720, 0.42779, -0.04933, -0.90072)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1366	0	
638134327081848312	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13966, 2.63312, -1.09298)	(0.05680, 0.42769, -0.04931, -0.90079)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1369	0	
638134327081953697	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13964, 2.63317, -1.09288)	(0.05688, 0.42776, -0.04936, -0.90075)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1370	0	
638134327082178426	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13768, 2.63266, -1.09298)	(0.05705, 0.42601, -0.05012, -0.90153)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1372	0	
638134327082397965	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13805, 2.63284, -1.09331)	(0.05732, 0.42562, -0.04992, -0.90170)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1374	0	
638134327082618065	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13806, 2.63275, -1.09329)	(0.05724, 0.42542, -0.04974, -0.90182)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1376	0	
638134327082848055	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13829, 2.63271, -1.09330)	(0.05716, 0.42540, -0.04955, -0.90184)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1378	0	
638134327082958065	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13850, 2.63278, -1.09349)	(0.05710, 0.42537, -0.04934, -0.90187)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1379	0	
638134327083198065	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13862, 2.63283, -1.09344)	(0.05696, 0.42552, -0.04929, -0.90181)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1380	0	
638134327083398056	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13887, 2.63274, -1.09341)	(0.05695, 0.42591, -0.04928, -0.90163)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1383	0	
638134327083628443	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13906, 2.63282, -1.09343)	(0.05736, 0.42606, -0.04935, -0.90153)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1385	0	
638134327083843880	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13911, 2.63291, -1.09338)	(0.05757, 0.42612, -0.04931, -0.90148)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1387	0	
638134327083963874	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13944, 2.63312, -1.09345)	(0.05767, 0.42681, -0.04902, -0.90117)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1388	0	
638134327084181019	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13940, 2.63308, -1.09333)	(0.05725, 0.42679, -0.04870, -0.90122)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1390	0	
638134327084401016	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13952, 2.63297, -1.09332)	(0.05686, 0.42678, -0.04849, -0.90126)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1392	0	
638134327084779539	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13929, 2.63306, -1.09317)	(0.05684, 0.42697, -0.04879, -0.90116)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1394	0	
638134327084779539	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13929, 2.63306, -1.09317)	(0.05684, 0.42697, -0.04879, -0.90116)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1394	0	
638134327084957335	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13932, 2.63298, -1.09310)	(0.05722, 0.42727, -0.04896, -0.90098)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1397	0	
638134327085177381	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13916, 2.63302, -1.09305)	(0.05742, 0.42720, -0.04903, -0.90100)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1399	0	
638134327085393129	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13902, 2.63301, -1.09305)	(0.05749, 0.42721, -0.04910, -0.90099)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1401	0	
638134327085623437	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13906, 2.63311, -1.09312)	(0.05743, 0.42709, -0.04916, -0.90104)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1403	0	
638134327085843275	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13891, 2.63309, -1.09301)	(0.05727, 0.42714, -0.04915, -0.90103)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1405	0	
638134327085953352	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13893, 2.63322, -1.09300)	(0.05728, 0.42728, -0.04926, -0.90096)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1406	0	
638134327086323339	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13928, 2.63327, -1.09303)	(0.05734, 0.42802, -0.04885, -0.90062)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1408	0	
638134327086373334	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13914, 2.63322, -1.09287)	(0.05734, 0.42827, -0.04897, -0.90050)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1409	0	
638134327086619154	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13895, 2.63317, -1.09286)	(0.05752, 0.42837, -0.04888, -0.90044)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1412	0	
638134327086839244	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13914, 2.63328, -1.09286)	(0.05754, 0.42884, -0.04871, -0.90023)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1414	0	
638134327086952019	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13919, 2.63328, -1.09284)	(0.05755, 0.42882, -0.04874, -0.90024)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1415	0	
638134327087171780	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13910, 2.63322, -1.09285)	(0.05756, 0.42891, -0.04877, -0.90019)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1417	0	
638134327087391784	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13898, 2.63325, -1.09273)	(0.05766, 0.42907, -0.04887, -0.90010)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1419	0	
638134327087621788	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13889, 2.63324, -1.09272)	(0.05780, 0.42916, -0.04903, -0.90004)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1421	0	
638134327087861803	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13884, 2.63326, -1.09281)	(0.05789, 0.42924, -0.04903, -0.90000)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1422	0	
638134327087961939	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13888, 2.63324, -1.09285)	(0.05790, 0.42928, -0.04911, -0.89997)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1424	0	
638134327088171930	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13889, 2.63319, -1.09289)	(0.05793, 0.42930, -0.04919, -0.89996)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1426	0	
638134327088389247	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13884, 2.63324, -1.09298)	(0.05803, 0.42919, -0.04934, -0.90000)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1428	0	
638134327088619243	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13884, 2.63320, -1.09295)	(0.05822, 0.42910, -0.04930, -0.90003)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1430	0	
638134327088839255	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13885, 2.63323, -1.09297)	(0.05810, 0.42905, -0.04909, -0.90007)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1432	0	
638134327088949258	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13885, 2.63320, -1.09300)	(0.05811, 0.42900, -0.04899, -0.90010)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1433	0	
638134327089319238	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13896, 2.63325, -1.09288)	(0.05820, 0.42928, -0.04897, -0.89996)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1435	0	
638134327089379248	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13894, 2.63326, -1.09286)	(0.05838, 0.42950, -0.04897, -0.89985)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1436	0	
638134327089619352	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13896, 2.63330, -1.09278)	(0.05841, 0.42968, -0.04896, -0.89976)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1439	0	
638134327089839634	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13903, 2.63317, -1.09284)	(0.05797, 0.42970, -0.04884, -0.89978)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1441	0	
638134327089955377	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13909, 2.63318, -1.09285)	(0.05774, 0.42967, -0.04888, -0.89981)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1442	0	
638134327090175378	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13914, 2.63318, -1.09295)	(0.05769, 0.42957, -0.04909, -0.89985)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1444	0	
638134327090395375	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13904, 2.63326, -1.09280)	(0.05795, 0.42953, -0.04931, -0.89984)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1446	0	
638134327090620519	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13902, 2.63326, -1.09274)	(0.05834, 0.42930, -0.04939, -0.89992)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1448	0	
638134327090980525	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13905, 2.63317, -1.09271)	(0.05848, 0.42908, -0.04918, -0.90003)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1450	0	
638134327090980525	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13905, 2.63317, -1.09271)	(0.05848, 0.42908, -0.04918, -0.90003)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1450	0	
638134327091170507	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.13908, 2.63315, -1.09261)	(0.05817, 0.42929, -0.04905, -0.89995)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	(0.67709, 1.07746, -1.50045)	(-0.09665, -0.95672, 0.14501, -0.23305)	0	1453	0	
